baseMVA = 1;

bus = [
    [ 1, 3,      0,      0, 0, 0, 1, 1, 0, 11, 1,   1,   1],
    [ 2, 1,   0.12,  0.108, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 3, 1,  0.072,  0.048, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 4, 1,   0.18,  0.156, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 5, 1,   0.09,   0.06, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 6, 1, 0.0216,  0.013, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 7, 1, 0.0216,  0.017, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 8, 1, 0.0156,  0.012, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [ 9, 1,  0.019,  0.013, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [10, 1,  0.024,  0.012, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [11, 1, 0.0192,  0.011, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [12, 1,   0.06,  0.048, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [13, 1,  0.126,  0.108, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [14, 1,   0.03,  0.018, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [15, 1,  0.048,   0.03, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [16, 1,  0.072,  0.036, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [17, 1,  0.048,   0.03, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [18, 1,  0.018,  0.011, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [19, 1, 0.0156, 0.0084, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [20, 1,  0.036,  0.024, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [21, 1,  0.108,   0.06, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [22, 1,   0.06,  0.036, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [23, 1,  0.072,  0.048, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [24, 1,   0.12,  0.096, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [25, 1,  0.096,  0.078, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [26, 1,   0.12,  0.072, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [27, 1,   0.12,  0.066, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [28, 1,  0.144,  0.084, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [29, 1,  0.126,  0.084, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [30, 1,  0.096,   0.06, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [31, 1,  0.072,  0.048, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [32, 1, 0.0156, 0.0096, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [33, 1, 0.0192, 0.0118, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [34, 1,   0.06,  0.036, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [35, 1,  0.048, 0.0336, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [36, 1,  0.072,  0.048, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [37, 1,  0.048,  0.036, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [38, 1,  0.036,   0.03, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [39, 1,   0.18,   0.12, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [40, 1,  0.072,  0.042, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [41, 1,  0.144,  0.084, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [42, 1,  0.108,  0.072, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [43, 1, 0.0216,  0.012, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [44, 1, 0.0192,  0.012, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [45, 1,   0.12,   0.06, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [46, 1,  0.072,  0.048, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [47, 1,  0.108,  0.084, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [48, 1, 0.1224, 0.0792, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [49, 1,   0.12,  0.084, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [50, 1,  0.168,  0.108, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [51, 1,  0.072,  0.048, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [52, 1,  0.024, 0.0132, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [53, 1,  0.048,  0.036, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [54, 1, 0.0432, 0.0288, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [55, 1,  0.036,  0.024, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [56, 1, 0.0516,  0.036, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [57, 1,  0.096,   0.06, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [58, 1,  0.288,  0.144, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [59, 1,   0.15,  0.132, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [60, 1,   0.03,  0.012, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [61, 1,  0.012,  0.006, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [62, 1,   0.18,  0.156, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [63, 1,   0.06,  0.036, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [64, 1,  0.036,  0.024, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [65, 1,  0.156,  0.144, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [66, 1,   0.18,  0.156, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [67, 1,   0.03,  0.018, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [68, 1,   0.12,  0.072, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [69, 1,  0.048,  0.036, 0, 0, 1, 1, 0, 11, 1, 1.1, 0.9],
    [70, 3,      0,      0, 0, 0, 1, 1, 0, 11, 1,   1,   1]
];

gen = [
    [ 1, 0, 0, 10, -10, 1, 100, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
    [70, 0, 0, 10, -10, 1, 100, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
];

branch = [
    [ 1,  2, 0.0090661,  0.008876, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 2,  3,  0.012091,  0.011835, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 3,  4, 0.0060413, 0.0059174, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 4,  5, 0.0030248, 0.0029587, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 5,  6,  0.015107,  0.014793, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 6,  7, 0.0090661,  0.008876, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 7,  8, 0.0060413, 0.0059174, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 8,  9, 0.0060413, 0.0059174, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 4, 10, 0.0089256, 0.0060661, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [10, 11,  0.013388, 0.0090992, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [11, 12, 0.0089256, 0.0060661, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [12, 13,  0.011157, 0.0075785, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [13, 14, 0.0066942, 0.0045455, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [14, 15,  0.016066,  0.010917, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 7, 68, 0.0089256, 0.0060661, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [68, 69,  0.013388, 0.0090992, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [ 1, 16, 0.0090661,  0.008876, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [16, 17, 0.0030248, 0.0029587, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [17, 18,  0.012091,  0.011835, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [18, 19, 0.0075537, 0.0073967, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [19, 20, 0.0066446, 0.0065041, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [20, 21, 0.0093636, 0.0091736, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [21, 22, 0.0039256,  0.003843, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [17, 23,  0.018298,  0.012438, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [23, 24,  0.013388, 0.0091736, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [24, 25, 0.0089256, 0.0060661, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [25, 26, 0.0044628, 0.0030331, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [26, 27, 0.0044628, 0.0030331, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [27, 28, 0.0089256, 0.0060661, 0, 0, 0, 0, 0, 0, 1, -360, 360],
    [28, 29, 0.0089256, 0.0060661, 0, 0, 0, 0, 0, 0, 1, -360, 360],
