baseMVA = 1;

bus = [
[1,3,0,0,0,0,1,1,0,11,1,1,1],
[2,1,0.193,0.13,0,0,1,1,0,11,1,1.1,0.9],
[3,1,0.001,0.001,0,0,1,1,0,11,1,1.1,0.9],
[4,1,0.003,0.002,0,0,1,1,0,11,1,1.1,0.9],
[5,1,0.108,0.073,0,0,1,1,0,11,1,1.1,0.9],
[6,1,0.005,0.003,0,0,1,1,0,11,1,1.1,0.9],
[7,1,0.018,0.012,0,0,1,1,0,11,1,1.1,0.9],
[8,1,0.016,0.011,0,0,1,1,0,11,1,1.1,0.9],
[9,1,0.076,0.051,0,0,1,1,0,11,1,1.1,0.9],
[10,1,0.052,0.035,0,0,1,1,0,11,1,1.1,0.9],
[11,1,0.046,0.031,0,0,1,1,0,11,1,1.1,0.9],
[12,1,0.123,0.083,0,0,1,1,0,11,1,1.1,0.9],
[13,1,0.046,0.031,0,0,1,1,0,11,1,1.1,0.9],
[14,1,0.007,0.004,0,0,1,1,0,11,1,1.1,0.9],
[15,1,0.07,0.047,0,0,1,1,0,11,1,1.1,0.9],
[16,1,0.07,0.047,0,0,1,1,0,11,1,1.1,0.9],
[17,1,0.004,0.003,0,0,1,1,0,11,1,1.1,0.9],
[18,1,0.049,0.033,0,0,1,1,0,11,1,1.1,0.9],
[19,1,0.057,0.038,0,0,1,1,0,11,1,1.1,0.9],
[20,1,0.118,0.079,0,0,1,1,0,11,1,1.1,0.9],
[21,1,0.019,0.013,0,0,1,1,0,11,1,1.1,0.9],
[22,1,0.014,0.01,0,0,1,1,0,11,1,1.1,0.9],
[23,1,0.008,0.006,0,0,1,1,0,11,1,1.1,0.9],
[24,1,0.21,0.141,0,0,1,1,0,11,1,1.1,0.9],
[25,1,0.136,0.092,0,0,1,1,0,11,1,1.1,0.9],
[26,1,0.189,0.127,0,0,1,1,0,11,1,1.1,0.9],
[27,1,0.016,0.01,0,0,1,1,0,11,1,1.1,0.9],
[28,1,0.074,0.049,0,0,1,1,0,11,1,1.1,0.9],
[29,1,0.117,0.079,0,0,1,1,0,11,1,1.1,0.9],
[30,1,0.006,0.004,0,0,1,1,0,11,1,1.1,0.9],
[31,1,0.125,0.084,0,0,1,1,0,11,1,1.1,0.9],
[32,1,0.017,0.011,0,0,1,1,0,11,1,1.1,0.9],
[33,1,0.004,0.003,0,0,1,1,0,11,1,1.1,0.9],
[34,1,0.019,0.013,0,0,1,1,0,11,1,1.1,0.9],
[35,1,0.031,0.021,0,0,1,1,0,11,1,1.1,0.9],
[36,1,0.04,0.027,0,0,1,1,0,11,1,1.1,0.9],
[37,1,0.011,0.007,0,0,1,1,0,11,1,1.1,0.9],
[38,1,0.217,0.146,0,0,1,1,0,11,1,1.1,0.9],
[39,1,0.037,0.025,0,0,1,1,0,11,1,1.1,0.9],
[40,1,0.114,0.077,0,0,1,1,0,11,1,1.1,0.9],
[41,1,0.012,0.008,0,0,1,1,0,11,1,1.1,0.9],
[42,1,0.055,0.037,0,0,1,1,0,11,1,1.1,0.9],
[43,1,0.072,0.048,0,0,1,1,0,11,1,1.1,0.9],
[44,1,0.04,0.027,0,0,1,1,0,11,1,1.1,0.9],
[45,1,0.004,0.003,0,0,1,1,0,11,1,1.1,0.9],
[46,1,0.041,0.027,0,0,1,1,0,11,1,1.1,0.9],
[47,1,0.042,0.028,0,0,1,1,0,11,1,1.1,0.9],
[48,1,0.049,0.033,0,0,1,1,0,11,1,1.1,0.9],
[49,1,0.043,0.029,0,0,1,1,0,11,1,1.1,0.9],
[50,1,0.061,0.041,0,0,1,1,0,11,1,1.1,0.9],
[51,1,0.046,0.031,0,0,1,1,0,11,1,1.1,0.9],
[52,1,0.01,0.007,0,0,1,1,0,11,1,1.1,0.9],
[53,1,0.009,0.006,0,0,1,1,0,11,1,1.1,0.9],
[54,1,0.065,0.044,0,0,1,1,0,11,1,1.1,0.9],
[55,1,0.045,0.03,0,0,1,1,0,11,1,1.1,0.9],
[56,1,0.076,0.051,0,0,1,1,0,11,1,1.1,0.9],
[57,1,0.071,0.048,0,0,1,1,0,11,1,1.1,0.9],
[58,1,0.394,0.265,0,0,1,1,0,11,1,1.1,0.9],
[59,1,0.234,0.157,0,0,1,1,0,11,1,1.1,0.9],
[60,1,0.227,0.153,0,0,1,1,0,11,1,1.1,0.9],
[61,1,0.225,0.151,0,0,1,1,0,11,1,1.1,0.9],
[62,1,0.192,0.129,0,0,1,1,0,11,1,1.1,0.9],
[63,1,0.118,0.079,0,0,1,1,0,11,1,1.1,0.9],
[64,1,0.418,0.281,0,0,1,1,0,11,1,1.1,0.9],
[65,1,0.234,0.157,0,0,1,1,0,11,1,1.1,0.9],
[66,1,0.221,0.148,0,0,1,1,0,11,1,1.1,0.9],
[67,1,0.198,0.133,0,0,1,1,0,11,1,1.1,0.9],
[68,1,0.249,0.167,0,0,1,1,0,11,1,1.1,0.9],
[69,1,0.113,0.076,0,0,1,1,0,11,1,1.1,0.9],
[70,1,0.096,0.064,0,0,1,1,0,11,1,1.1,0.9],
[71,1,0.091,0.061,0,0,1,1,0,11,1,1.1,0.9],
[72,1,0.116,0.078,0,0,1,1,0,11,1,1.1,0.9],
[73,1,0.168,0.113,0,0,1,1,0,11,1,1.1,0.9],
[74,1,0.116,0.078,0,0,1,1,0,11,1,1.1,0.9]
];

gen = [
[1,0,0,10,-10,1,100,1,10,0,0,0,0,0,0,0,0,0,0,0,0]
];

branch = [
[1,2,0.00047769,0.00036198,0,0,0,0,0,0,1,-360,360],
[2,3,0.00046612,0.00035372,0,0,0,0,0,0,1,-360,360],
[3,4,0.0003562,0.00027025,0,0,0,0,0,0,1,-360,360],
[4,5,0.0003562,0.00027025,0,0,0,0,0,0,1,-360,360],
[5,6,0.00029752,0.00022562,0,0,0,0,0,0,1,-360,360],
[6,7,0.00029752,0.00022562,0,0,0,0,0,0,1,-360,360],
[7,8,0.00023884,0.00018099,0,0,0,0,0,0,1,-360,360],
[8,9,0.00023884,0.00018099,0,0,0,0,0,0,1,-360,360],
[9,10,0.00023884,0.00018099,0,0,0,0,0,0,1,-360,360],
[10,11,0.00023884,0.00018099,0,0,0,0,0,0,1,-360,360],
[11,12,0.00023884,0.00018099,0,0,0,0,0,0,1,-360,360],
[12,13,0.00023884,0.00018099,0,0,0,0,0,0,1,-360,360],
[13,14,0.00023884,0.00018099,0,0,0,0,0,0,1,-360,360],
[14,15,0.00023884,0.00018099,0,0,0,0,0,0,1,-360,360],
[15,16,0.0003843,0.00029091,0,0,0,0,0,0,1,-360,360],
[16,17,0.0003843,0.00029091,0,0,0,0,0,0,1,-360,360],
[17,18,0.0003843,0.00029091,0,0,0,0,0,0,1,-360,360],
[18,19,0.0003843,0.00029091,0,0,0,0,0,0,1,-360,360],
[19,20,0.00033306,0.00025207,0,0,0,0,0,0,1,-360,360],
[20,21,0.00033306,0.00025207,0,0,0,0,0,0,1,-360,360],
[21,22,0.00033306,0.00025207,0,0,0,0,0,0,1,-360,360],
[22,23,0.00033306,0.00025207,0,0,0,0,0,0,1,-360,360],
[23,24,0.00041901,0.00031736,0,0,0,0,0,0,1,-360,360],
[24,25,0.00029752,0.00022562,0,0,0,0,0,0,1,-360,360],
[25,26,0.0003719,0.00028182,0,0,0,0,0,0,1,-360,360],
[26,27,0.0003719,0.00028182,0,0,0,0,0,0,1,-360,360],
[27,28,0.0003719,0.00028182,0,0,0,0,0,0,1,-360,360],
[28,29,0.00023884,0.00018099,0,0,0,0,0,0,1,-360,360],
[29,30,0.00023884,0.00018099,0,0,0,0,0,0,1,-360,360],
[30,31,0.0003562,0.00027025,0,0,0,0,0,0,1,-360,360],
[31,32,0.00033306,0.00025207,0,0,0,0,0,0,1,-360,360],
[32,33,0.00029752,0.00022562,0,0,0,0,0,0,1,-360,360],
[33,34,0.0003562,0.00027025,0,0,0,0,0,0,1,-360,360],
[34,35,0.0003843,0.00029091,0,0,0,0,0,0,1,-360,360],
[35,36,0.0003843,0.00029091,0,0,0,0,0,0,1,-360,360],
[36,37,0.0004,0.00030248,0,0,0,0,0,0,1,-360,360],
[37,38,0.0004,0.00030248,0,0,0,0,0,0,1,-360,360],
[38,39,0.0003562,0.00027025,0,0,0,0,0,0,1,-360,360],
[39,40,0.0003562,0.00027025,0,0,0,0,0,0,1,-360,360],
[40,41,0.00029752,0.00022562,0,0,0,0,0,0,1,-360,360],
[41,42,0.00029752,0.00022562,0,0,0,0,0,0,1,-360,360],
[42,43,0.00047769,0.00036198,0,0,0,0,0,0,1,-360,360],
[43,44,0.0003843,0.00029091,0,0,0,0,0,0,1,-360,360],
[44,45,0.00041901,0.00031736,0,0,0,0,0,0,1,-360,360],
[45,46,0.00044298,0.00033554,0,0,0,0,0,0,1,-360,360],
[46,47,0.00045372,0.00034463,0,0,0,0,0,0,1,-360,360],
[47,48,0.00046612,0.00035372,0,0,0,0,0,0,1,-360,360],
[48,49,0.00034876,0.00026364,0,0,0,0,0,0,1,-360,360],
[49,50,0.0003562,0.00027025,0,0,0,0,0,0,1,-360,360],
[50,51,0.00053636,0.00040661,0,0,0,0,0,0,1,-360,360],
[51,52,0.00051322,0.00038926,0,0,0,0,0,0,1,-360,360],
[52,53,0.00052479,0.00039752,0,0,0,0,0,0,1,-360,360],
[53,54,0.00052479,0.00039752,0,0,0,0,0,0,1,-360,360],
[54,55,0.00052479,0.00039752,0,0,0,0,0,0,1,-360,360],
[55,56,0.00026281,0.00019917,0,0,0,0,0,0,1,-360,360],
[56,57,0.00026281,0.00019917,0,0,0,0,0,0,1,-360,360],
[1,58,0.0016612,0.0012587,0,0,0,0,0,0,1,-360,360],
[58,59,0.00059587,0.00045124,0,0,0,0,0,0,1,-360,360],
[59,60,0.00059587,0.00045124,0,0,0,0,0,0,1,-360,360],
[60,61,0.00059587,0.00045124,0,0,0,0,0,0,1,-360,360],
[61,62,0.00059587,0.00045124,0,0,0,0,0,0,1,-360,360],
[62,63,0.00059587,0.00045124,0,0,0,0,0,0,1,-360,360],
[63,64,0.00059587,0.00045124,0,0,0,0,0,0,1,-360,360],
[64,65,0.00059587,0.00045124,0,0,0,0,0,0,1,-360,360],
[65,66,0.00059587,0.00045124,0,0,0,0,0,0,1,-360,360],
[66,67,0.00059587,0.00045124,0,0,0,0,0,0,1,-360,360],
[67,68,0.00059587,0.00045124,0,0,0,0,0,0,1,-360,360],
[68,69,0.00059587,0.00045124,0,0,0,0,0,0,1,-360,360],
[69,70,0.00059587,0.00045124,0,0,0,0,0,0,1,-360,360],
[1,71,0.0039182,0.0029694,0,0,0,0,0,0,1,-360,360],
[71,72,0.0019595,0.0014851,0,0,0,0,0,0,1,-360,360],
[72,73,0.0013711,0.0010397,0,0,0,0,0,0,1,-360,360],
[73,74,0.00088512,0.00067107,0,0,0,0,0,0,1,-360,360]
];

gencost = [
[2,0,0,3,0,20,0]
];

