baseMVA = 1;

bus = [
    [ 1, 3,      0,      0, 0, 0, 1, 1, 0, 15, 1,   1,   1],
    [ 2, 1, 0.0225, 0.0109, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [ 3, 1, 0.2403, 0.1164, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [ 4, 1, 0.0243, 0.0118, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [ 5, 1,      0,      0, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [ 6, 1,      0,      0, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [ 7, 1, 0.0288,  0.014, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [ 8, 1,      0,      0, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [ 9, 1,      0,      0, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [10, 1,      0,      0, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [11, 1,      0,      0, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [12, 1,      0,      0, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [13, 1,      0,      0, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [14, 1, 0.0576, 0.0279, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [15, 1,      0,      0, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [16, 1,      0,      0, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [17, 1, 0.0189, 0.0092, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [18, 1,      0,      0, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [19, 1,      0,      0, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [20, 1, 0.0558,  0.027, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [21, 1, 0.0405, 0.0196, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [22, 1,      0,      0, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [23, 1,  0.054, 0.0262, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [24, 1,      0,      0, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [25, 1,      0,      0, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [26, 1, 0.0468, 0.0227, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [27, 1,      0,      0, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
    [28, 1,      0,      0, 0, 0, 1, 1, 0, 15, 1, 1.1, 0.9],
